layer_id,layer_name,target_index,target,anchor_index,anchor,before,after,difference
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,-0.13877242593013076,-0.010389277853021316,0.12838314807710943
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.07529589082002933,0.0032548197811997086,-0.07204107103882962
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.27702817989996614,0.004064772118364739,-0.2729634077816014
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.001682490157929692,-0.0033744925901071678,-0.00505698274803686
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.06363939306577125,0.003131312634532018,-0.06050808043123923
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.10835814273086777,0.0060548101427797965,-0.10230333258808798
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.09498507209211268,0.005806868818419233,-0.08917820327369345
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.018197157812153905,0.008645590761655404,-0.009551567050498502
8,up_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.12964021313813262,0.0021482629576639305,-0.1274919501804687
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.39050955331040793,0.07101624960359959,-0.31949330370680834
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.15440286589061014,0.007735307054467098,-0.14666755883614305
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.06943658580739487,0.0083841070527003,-0.061052478754694564
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.0222796456516886,0.007401557963258865,-0.014878087688429735
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.04225848656623118,-0.00023778297947391058,-0.04249626954570509
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.008780576345018472,0.018982037865724343,0.010201461520705871
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.0968503090901753,0.03923825480559144,-0.05761205428458385
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.07033526419383775,0.011754358884640695,-0.05858090530919705
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.017029967709516897,0.014573713301166621,-0.002456254408350275
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,-0.04676846916194094,0.010192708755253783,0.056961177917194725
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.043143621522783976,0.017364374050599672,-0.025779247472184304
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,2,church,1,car,0.0515365258858901,0.013725897577652229,-0.037810628308237865
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.18108031678288772,0.00990611843038181,-0.1711741983525059
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,2,church,3,art,0.11117303179752375,0.01490750364883674,-0.09626552814868701
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,-0.006787515327320456,0.006986644736291604,0.01377416006361206
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,-0.015234393578039861,-0.0075958973901211705,0.007638496187918691
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,-0.14537024104872234,-0.0022760113572482636,0.1430942296914741
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.041767355120410216,0.0026641297142176775,-0.039103225406192536
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.23644505467490512,0.0010236013451762162,-0.2354214533297289
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,-0.04267361365913384,0.0016541898382061455,0.04432780349733998
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.03124720161538095,0.0011145383498167498,-0.0301326632655642
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.07265783731472578,0.010238395288739049,-0.062419442025986725
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.09421141686707646,0.0091558100103034,-0.08505560685677306
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.057723302991376166,0.006045135630266346,-0.05167816736110982
9,up_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.07981104883018122,-0.0038534628363654493,-0.08366451166654668
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.38595901743433625,0.055034429739013825,-0.3309245876953224
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.24241604643530984,0.025722693344281893,-0.21669335309102794
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.1883779904922514,0.027279314676709014,-0.16109867581554238
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.08518245623312959,0.02239555752383341,-0.06278689870929618
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.09393398610988801,0.01998949677047586,-0.07394448933941215
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.0815882822825053,0.04089813178770229,-0.040690150494803005
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.18450360918670042,0.0582669273930736,-0.12623668179362682
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.12322990638874962,0.03013391530313228,-0.09309599108561734
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.0750551538983282,0.0315527671512962,-0.043502386747032
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,-0.014747418390235863,0.0296683542604553,0.04441577265069116
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.04995160050926668,0.03217717667959046,-0.01777442382967622
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,2,church,1,car,0.12527908491151196,0.029512763227552356,-0.0957663216839596
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.2627637431492788,0.0188342830510895,-0.2439294600981893
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,2,church,3,art,0.10706639620136305,0.02205415797974575,-0.0850122382216173
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,0.06744400688199806,0.02504115716063657,-0.04240284972136149
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,0.07676719438609542,0.008494170168304742,-0.06827302421779068
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,-0.0686701837657685,0.0024601074917438223,0.07113029125751233
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.04844847222054091,-0.0016058355994916299,-0.05005430782003254
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.23372065028583883,-0.003914100149098026,-0.23763475043493684
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.013353982115560367,0.009781723312339386,-0.003572258803220981
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.05403795325134861,0.0025203772705302686,-0.05151757598081834
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.08057347829868144,0.010967472436287626,-0.06960600586239382
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.09644642375619313,0.010925861665431491,-0.08552056209076163
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.061637320804922374,0.0010930681035449374,-0.060544252701377435
10,up_blocks.1.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.1338152015644714,0.006463291915492211,-0.1273519096489792
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.48105425913622507,0.11175237158976327,-0.3693018875464618
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.37302736382743706,0.0782023663310632,-0.29482499749637386
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.31701157862332097,0.061555728182674546,-0.25545585044064645
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.18291892049658137,0.09351747893993528,-0.08940144155664609
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.22684091936987688,0.0769478624158686,-0.14989305695400829
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.17927349002138399,0.1197655432820514,-0.05950794673933259
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.3476659452540586,0.13052362172639728,-0.2171423235276613
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.16411489698750478,0.07233473915587318,-0.0917801578316316
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.05571022696685389,0.10283542984269908,0.04712520287584519
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,-0.022403297404984836,0.06313294848204248,0.08553624588702732
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.11646480073931716,0.07471151839195077,-0.04175328234736639
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,2,church,1,car,0.23476127884927042,0.06549870269350139,-0.16926257615576903
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.3445885191137832,0.06295993288640889,-0.2816285862273743
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,2,church,3,art,0.2480433023253669,0.09360751325401104,-0.15443578907135586
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,0.21172721689621832,0.06211322099025118,-0.14961399590596713
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,0.13525651001170705,-0.0018124682869799708,-0.13706897829868703
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,0.09648074939863435,0.016655423501613066,-0.0798253258970213
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.24436394103889642,0.018330867240510966,-0.22603307379838544
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.25007181308807824,0.019078481480555683,-0.23099333160752256
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.10064838680287042,0.009669013365850332,-0.09097937343702009
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.16921979747492583,0.059883381382863476,-0.10933641609206235
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.27529837562559445,0.07295886134665941,-0.20233951427893504
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.2082737228059865,0.04332222561041754,-0.16495149719556895
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.1022388459243058,0.06960210674280337,-0.03263673918150242
11,up_blocks.2.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.17961069016564404,0.041383913718681296,-0.13822677644696274
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.6352372332877021,0.32801379203807246,-0.30722344124962964
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.41526981993169126,0.25918514798574505,-0.15608467194594622
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.46304149902991104,0.3402473350717491,-0.12279416395816195
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.4458347472703012,0.33606404506130794,-0.10977070220899326
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.36266828051143496,0.3026568811317515,-0.06001139937968347
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.1904531357448333,0.20968654883171756,0.019233413086884255
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.534441856494404,0.2597688589821137,-0.2746729975122903
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.38558963362928034,0.279843560057475,-0.10574607357180532
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.31659319851319684,0.2658559886465316,-0.050737209866665245
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,0.3275181710321283,0.24923406772704,-0.07828410330508834
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.3780223527710579,0.2940121794742525,-0.08401017329680538
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,2,church,1,car,0.4155006223574008,0.3002466438281961,-0.11525397852920471
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.6021008420735462,0.396163463344894,-0.2059373787286522
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,2,church,3,art,0.5132814378345603,0.37035189661287604,-0.14292954122168422
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,0.4170489396072421,0.37634089727802567,-0.04070804232921643
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,0.28203242270847034,0.21662451516211043,-0.06540790754635992
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,0.27215830934882,0.23611478107502923,-0.03604352827379079
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.5037486762131669,0.3086116580617826,-0.1951370181513843
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.6088564714638349,0.29407940266810784,-0.3147770687957271
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.34009137066658396,0.28827198369301416,-0.0518193869735698
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.34014520769531853,0.23518345264723095,-0.10496175504808758
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.3518916304616303,0.24312246354237915,-0.10876916691925115
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.5128486555613935,0.29910545085988044,-0.21374320470151303
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.40508834936106675,0.28358261266770557,-0.12150573669336118
12,up_blocks.2.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.41205501111973986,0.2770480924361588,-0.13500691868358106
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.6281403883045775,0.13765500545143286,-0.4904853828531447
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.25676837263013735,0.06635784366772368,-0.19041052896241367
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.30715301990753274,0.08631606214697535,-0.2208369577605574
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.29372905985187203,0.09189918852222442,-0.2018298713296476
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.23720614666769585,0.11851867290503601,-0.11868747376265984
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.23314358354152276,0.07846066638662542,-0.15468291715489735
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.49105357067708577,0.08217662446829568,-0.4088769462087901
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.23492370985110106,0.05721322813563599,-0.17771048171546505
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.11984136825171716,0.07389347516104695,-0.04594789309067021
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,0.08400913245575789,0.07081600420478434,-0.013193128250973546
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.2918028253041275,0.1055564271504191,-0.1862463981537084
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,2,church,1,car,0.205756046560367,0.06172560386448418,-0.14403044269588283
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.37682970217674994,0.09336251353686201,-0.28346718863988796
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,2,church,3,art,0.2492087993627608,0.08582115108552515,-0.16338764827723565
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,0.18821547284696333,0.0847214637940509,-0.10349400905291242
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,0.16944901339186905,0.04498659936317481,-0.12446241402869423
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,0.010788608492084115,0.008854305554083751,-0.0019343029380003637
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.23492116948923092,0.04195116207350959,-0.19297000741572135
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.34850692513484827,0.022699073542828803,-0.32580785159201947
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.15174275272808646,0.038649778727760584,-0.11309297400032588
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.33581535649329597,0.09164776556183309,-0.2441675909314629
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.2015590383393911,0.04574816559533692,-0.15581087274405417
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.3333294980290197,0.07266783711932179,-0.2606616609096979
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.21574870326085294,0.061411961768044934,-0.15433674149280802
13,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.3909041720459511,0.06946478803385826,-0.3214393840120929
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.9069583215722162,0.38215899577164647,-0.5247993258005698
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.7800913230213808,0.36008067491447604,-0.4200106481069048
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.820566511002935,0.37334992541471645,-0.44721658558821853
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.8571164965693426,0.42582842540307786,-0.4312880711662648
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.7296014855442282,0.4140494532770653,-0.3155520322671629
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.7238645211079007,0.34280353895770127,-0.3810609821501994
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.7860102686022025,0.3145720650525937,-0.47143820354960875
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.7482260445018541,0.3407903798452854,-0.4074356646565688
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.6582677863417681,0.3513837465471741,-0.306884039794594
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,0.6454918419592242,0.3607247032551919,-0.28476713870403225
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.7629780266545826,0.36550818629105486,-0.3974698403635277
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,2,church,1,car,0.737956868190785,0.3317767930418727,-0.4061800751489123
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.8386267535138483,0.35499506468466346,-0.48363168882918484
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,2,church,3,art,0.7873455003880374,0.3958924314935527,-0.3914530688944847
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,0.7117382879087111,0.37114798180168024,-0.34059030610703084
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,0.7392069146322324,0.3268821735715549,-0.4123247410606775
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,0.571635458522181,0.30057800021062425,-0.27105745831155675
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.6996558028995099,0.3244872230653721,-0.3751685798341378
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.7609110652816529,0.34672366804869437,-0.4141873972329585
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.6116480088274411,0.3345625684166638,-0.27708544041077726
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.6881434455953613,0.2905251515782568,-0.3976182940171045
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.580782590029746,0.27502135729664423,-0.30576123273310174
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.6904016012577991,0.32352492665135385,-0.3668766746064453
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.522177261525876,0.3026979811940661,-0.21947928033180986
14,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.629962640398494,0.2996111480789556,-0.3303514923195384
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.8931794072033832,0.5897621521254404,-0.3034172550779428
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.7730294615131856,0.5064997272524032,-0.2665297342607824
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.8356650093384175,0.5598399711669874,-0.2758250381714301
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.832098952082178,0.5850724143477047,-0.24702653773447325
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.759910449933479,0.567291893571457,-0.19261855636202196
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.6989036604069512,0.4867921156451081,-0.21211154476184307
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.7496026967003927,0.4258142029861275,-0.3237884937142652
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.698260930949768,0.47381874406222757,-0.22444218688754047
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.6295365356579734,0.4631264693160163,-0.1664100663419571
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,0.5547705365642959,0.479578823516869,-0.07519171304742689
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.806218048867484,0.5601540440010105,-0.2460640048664735
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,2,church,1,car,0.7335584585171149,0.47246928375566494,-0.26108917476144994
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.8189250352068616,0.531939467251736,-0.28698556795512553
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,2,church,3,art,0.7646323112316513,0.5444102692562961,-0.22022204197535522
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,0.7262058611385229,0.536293055658602,-0.18991280547992095
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,0.6926864096378558,0.4894187939340362,-0.20326761570381957
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,0.5238121721698572,0.4072752533472394,-0.1165369188226178
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.6879797506779479,0.4458900602644784,-0.2420896904134695
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.7659908376862448,0.45399243657550403,-0.31199840111074073
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.6148266919463937,0.44481547417736417,-0.17001121776902955
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.7349689116138398,0.49515680327408745,-0.23981210833975236
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.5847850836292314,0.41942200922918316,-0.16536307440004827
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.7126019670142729,0.4913465739541158,-0.22125539306015712
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.6133592615988914,0.47749834447848416,-0.13586091712040727
15,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.6820474687431661,0.4652549072315963,-0.21679256151156984
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,0,dog,0.9129425016062764,0.612674644935745,-0.30026785667053146
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,1,car,0.8089548257203693,0.5594490482095754,-0.24950577751079384
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,2,castle,0.8360688630196358,0.5952031971075222,-0.24086566591211356
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,3,art,0.8679941829763553,0.6039571551905349,-0.2640370277858204
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0,cat,4,celebrity,0.7750972660350021,0.5911078683532168,-0.18398939768178524
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,0,dog,0.7286877744423099,0.5307157729037382,-0.19797200153857175
