layer_index,layer_name,true_concept,count,mean_delta_cat,std_delta_cat,median_delta_cat,min_delta_cat,max_delta_cat,mean_delta_dog,std_delta_dog,median_delta_dog,min_delta_dog,max_delta_dog,proportion_toward_dog,proportion_away_from_cat,joint_intended_direction
11,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,deer,50,-0.09521260216832161,0.06904964215986482,-0.10146840661764145,-0.21767780184745789,0.1091931089758873,-0.05148714765906334,0.025438698506114625,-0.05102140083909035,-0.0898178368806839,0.029823586344718933,0.04,0.92,0.0
11,up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,horse,50,-0.05467488929629326,0.07828126101874049,-0.05966728925704956,-0.21742527186870575,0.10239040851593018,-0.03216988801956177,0.02937866976641131,-0.03579561412334442,-0.09901487827301025,0.019998490810394287,0.16,0.76,0.02
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,cat,50,0.08982055097818374,0.06482350903394452,0.09283076971769333,-0.03263290226459503,0.23643489181995392,0.06685562424361706,0.04522840346799336,0.06559119746088982,-0.008581042289733887,0.16779978573322296,0.94,0.08,0.02
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,dog,50,0.13529454782605171,0.07606602652926506,0.13474738597869873,-0.04090458154678345,0.29434406757354736,0.09388741299510002,0.05638213967634582,0.09586102142930031,-0.035972148180007935,0.20516632497310638,0.96,0.04,0.0
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,fox,50,0.004864653497934341,0.08641550827016618,0.00854232907295227,-0.2206326127052307,0.18391771614551544,0.004052802324295044,0.059949523706693944,0.001944318413734436,-0.14450763165950775,0.12620702385902405,0.54,0.42,0.02
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,bear,50,0.008591504469513893,0.09162762363773987,0.0039890483021736145,-0.19871437549591064,0.1920979917049408,0.005866780243813992,0.06478625020957601,0.006527461111545563,-0.15115535259246826,0.13172060251235962,0.56,0.48,0.06
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,wolf,50,0.09306894443929195,0.07034795643907077,0.09819941222667694,-0.09257197380065918,0.2429121434688568,0.06978127606213093,0.052647028208079344,0.07002326101064682,-0.0604332834482193,0.17864200472831726,0.92,0.08,0.0
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,50,0.059531935155391694,0.07944920651763537,0.06394258141517639,-0.1543894112110138,0.2147354930639267,0.046371959149837494,0.05859906694971173,0.0475165881216526,-0.11547771096229553,0.15898042917251587,0.78,0.28,0.06
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,deer,50,0.006018983945250511,0.07917552534238671,0.003818228840827942,-0.1747378408908844,0.1530340164899826,0.006885351911187172,0.06081982537912345,0.003572799265384674,-0.1335906684398651,0.11989003419876099,0.52,0.48,0.04
12,up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,horse,50,0.061365614384412764,0.06773824587916448,0.05920042470097542,-0.10958597809076309,0.22705914080142975,0.04755867213010788,0.04782903745620019,0.04666263610124588,-0.0929233729839325,0.14766383171081543,0.84,0.16,0.0
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,cat,50,0.11046541105955839,0.06130316882128045,0.10721257701516151,-0.004949331283569336,0.24398458003997803,0.07901837348937989,0.03768442769194767,0.07754761725664139,0.012193381786346436,0.1667085587978363,1.0,0.04,0.04
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,dog,50,0.2317310304939747,0.06785541471965253,0.2283431440591812,0.0945495143532753,0.37929821014404297,0.14101710870862008,0.04651904853545491,0.14125603437423706,0.056964218616485596,0.23793897032737732,1.0,0.0,0.0
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,fox,50,0.058410020507872105,0.07665509432405168,0.06559421867132187,-0.142581045627594,0.21133065223693848,0.04878008335828781,0.04686064576480683,0.053894128650426865,-0.06982407718896866,0.1331416368484497,0.84,0.2,0.06
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,bear,50,0.08886614099144935,0.0827465698310611,0.09201252087950706,-0.0981508269906044,0.2652921676635742,0.061207056194543835,0.05169111496376297,0.06860029324889183,-0.06890998780727386,0.15770718455314636,0.88,0.14,0.04
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,wolf,50,0.15487264961004257,0.06655033523405518,0.16959895938634872,-0.01343826949596405,0.27641355991363525,0.10708934120833874,0.04355929474509753,0.11645980551838875,-0.012096568942070007,0.188654363155365,0.98,0.02,0.0
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,rabbit,50,0.12440560251474381,0.07212677419891476,0.11800584942102432,-0.07862728834152222,0.2829909026622772,0.09102731227874755,0.04695888267047905,0.0910048857331276,-0.035064905881881714,0.19169333577156067,0.96,0.04,0.02
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,deer,50,0.07868712767958641,0.08753898786020825,0.09593268111348152,-0.14879873394966125,0.2194713056087494,0.060715309381484985,0.0565227127618351,0.07590611279010773,-0.0925760269165039,0.14986714720726013,0.86,0.22,0.08
13,up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,horse,50,0.16925510704517366,0.07105660470346968,0.16437558829784393,-0.0008844733238220215,0.31342512369155884,0.10309185549616813,0.04363716433557612,0.10211696848273277,-0.0161706805229187,0.19740743935108185,0.98,0.02,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,cat,50,0.023514759838581086,0.0654826282547759,0.03018612414598465,-0.10636623948812485,0.14716821908950806,0.0036505020037293436,0.04530349651341207,0.006422843784093857,-0.0889376774430275,0.08256132900714874,0.56,0.34,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,dog,50,0.13323848485946654,0.0641109266082497,0.13373976945877075,-0.01785987615585327,0.2648943066596985,0.06443506106734276,0.042305667834979147,0.0731983333826065,-0.03740796446800232,0.13801252841949463,0.92,0.02,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,fox,50,-0.024623913653194905,0.06555910740978729,-0.021643558517098427,-0.19714806973934174,0.09572473913431168,-0.03402433626353741,0.04315501189164894,-0.025159195065498352,-0.1459580957889557,0.044751204550266266,0.26,0.6,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,bear,50,0.015912938341498376,0.0738548570371895,0.030643686652183533,-0.13025198876857758,0.14795517921447754,-0.016864837743341923,0.048118301054666766,-0.013316527009010315,-0.11494261026382446,0.07042154669761658,0.4,0.44,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,wolf,50,0.02974114716053009,0.06338231106736583,0.037989210337400436,-0.12545090913772583,0.15892475843429565,0.0037907812744379043,0.04537410437983122,0.012462631799280643,-0.11173054575920105,0.0899432897567749,0.6,0.24,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,50,0.03941315967589617,0.06890837082149841,0.03489278256893158,-0.16679824888706207,0.1706179976463318,0.011320556476712228,0.045545509089722554,0.013104832731187344,-0.12158691883087158,0.09744381904602051,0.64,0.2,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,deer,50,-0.00571196973323822,0.07480787882011396,-0.0034146420657634735,-0.18853282928466797,0.15898853540420532,-0.01670460741966963,0.05096615365906784,-0.013997606001794338,-0.16250938177108765,0.08358399569988251,0.4,0.54,0.0
14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,horse,50,0.07770023494958878,0.06379893606962896,0.07735750079154968,-0.0928119421005249,0.22690796852111816,0.030088755041360854,0.040754091833477606,0.033522188663482666,-0.08270379900932312,0.11951613426208496,0.84,0.1,0.0
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,cat,50,-0.31615512520074845,0.10035195350260542,-0.3215339630842209,-0.504188060760498,-0.06853938102722168,-0.08258713617920875,0.02256836202924671,-0.08425641804933548,-0.12798509001731873,-0.03097207471728325,0.0,1.0,0.0
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,dog,50,-0.04901474490761757,0.0792623091093887,-0.042200902476906776,-0.23257410526275635,0.09204661846160889,-0.0172917115688324,0.021936967963297062,-0.01494067907333374,-0.07472912967205048,0.02574095129966736,0.22,0.7,0.0
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,fox,50,-0.098327511921525,0.11169741332657247,-0.10770629718899727,-0.33784040808677673,0.08904974907636642,-0.027305487655103208,0.02838533023061326,-0.02921728789806366,-0.08852744102478027,0.02804085612297058,0.18,0.78,0.0
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,bear,50,-0.005059135751798749,0.0850511674491524,-0.004658519523218274,-0.17464816570281982,0.20137010514736176,-0.003364140000194311,0.02134383549520748,-0.004237659741193056,-0.04567430540919304,0.04215024411678314,0.44,0.56,0.04
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,wolf,50,-0.032832215949892996,0.07643625557428536,-0.05001663602888584,-0.15595029294490814,0.14083369076251984,-0.011344500109553337,0.01952396991367195,-0.01759660243988037,-0.04422008991241455,0.03458210080862045,0.3,0.74,0.04
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,50,-0.07274520134553314,0.08895303467091775,-0.07002226263284683,-0.26663997769355774,0.11807042360305786,-0.018491813577711583,0.022691724659249495,-0.018835749477148056,-0.0696636289358139,0.0367606095969677,0.26,0.76,0.06
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,deer,50,0.008792133647948503,0.061103458116621934,0.01786406058818102,-0.11380818486213684,0.13397592306137085,-0.0004232879914343357,0.015253631309824323,0.00286155566573143,-0.03336763009428978,0.029087603092193604,0.58,0.4,0.0
15,mid_block.attentions.0.transformer_blocks.0.attn2.to_v,horse,50,0.02175710827112198,0.05860992650942851,0.02992797177284956,-0.16403809189796448,0.16059261560440063,0.003997836448252201,0.013610728483822306,0.006222434341907501,-0.03479568660259247,0.03282010555267334,0.62,0.32,0.02
