phase,pair_index,pair,target,anchor,prompt,method,seed,target_similarity,anchor_similarity,anchor_minus_target,predicted_label,own_anchor_top1,rgb_std,image_path
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,44,0.2813897132873535,0.21386486291885376,-0.06752485036849976,airplane,False,0.1645810753107071,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_44.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,45,0.29430365562438965,0.2672414481639862,-0.027062207460403442,airplane,False,0.06520114094018936,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_45.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,46,0.27799245715141296,0.20057278871536255,-0.07741966843605042,airplane,False,0.11489490419626236,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_46.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,47,0.295627236366272,0.22753340005874634,-0.06809383630752563,airplane,False,0.2403615266084671,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_47.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,48,0.2669740617275238,0.2232850044965744,-0.0436890572309494,airplane,False,0.20088329911231995,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_48.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,49,0.29250067472457886,0.22078214585781097,-0.07171852886676788,airplane,False,0.18434780836105347,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_49.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,50,0.2693008780479431,0.21354369819164276,-0.055757179856300354,airplane,False,0.19502556324005127,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_50.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,51,0.2732624113559723,0.22791948914527893,-0.04534292221069336,airplane,False,0.168905571103096,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_51.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,52,0.2651057541370392,0.2341645509004593,-0.030941203236579895,airplane,False,0.11105332523584366,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_52.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,53,0.28250616788864136,0.22463098168373108,-0.05787518620491028,airplane,False,0.18298238515853882,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_53.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,54,0.2843102812767029,0.26773425936698914,-0.016576021909713745,airplane,False,0.13623839616775513,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_54.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,55,0.24683153629302979,0.20253770053386688,-0.0442938357591629,airplane,False,0.15863052010536194,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_55.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,56,0.23625366389751434,0.2680880129337311,0.031834349036216736,sky,True,0.2663995325565338,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_56.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,57,0.27853691577911377,0.23110824823379517,-0.047428667545318604,airplane,False,0.2180580347776413,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_57.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,58,0.23753780126571655,0.21304742991924286,-0.024490371346473694,airplane,False,0.22443413734436035,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_58.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,59,0.27961528301239014,0.23211194574832916,-0.047503337264060974,airplane,False,0.1696501523256302,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_59.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,60,0.265229195356369,0.2045682966709137,-0.06066089868545532,airplane,False,0.23291264474391937,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_60.png
screening,2,airplane_to_sky,airplane,sky,a photo of an airplane,single_vector_airplane_to_sky,61,0.24106524884700775,0.22081917524337769,-0.020246073603630066,airplane,False,0.08449308574199677,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/airplane_to_sky/single_vector_airplane_to_sky/seed_61.png
screening,3,church_to_building,church,building,a photo of a church,original,42,0.2921627461910248,0.22282499074935913,-0.06933775544166565,church,False,0.2546952962875366,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_42.png
screening,3,church_to_building,church,building,a photo of a church,original,43,0.2892633080482483,0.2270810753107071,-0.0621822327375412,church,False,0.24433104693889618,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_43.png
screening,3,church_to_building,church,building,a photo of a church,original,44,0.28625184297561646,0.21823467314243317,-0.06801716983318329,church,False,0.2859635353088379,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_44.png
screening,3,church_to_building,church,building,a photo of a church,original,45,0.2770044505596161,0.21038341522216797,-0.06662103533744812,church,False,0.22226054966449738,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_45.png
screening,3,church_to_building,church,building,a photo of a church,original,46,0.29125386476516724,0.22145560383796692,-0.06979826092720032,church,False,0.24014770984649658,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_46.png
screening,3,church_to_building,church,building,a photo of a church,original,47,0.29825976490974426,0.24750655889511108,-0.05075320601463318,church,False,0.25629904866218567,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_47.png
screening,3,church_to_building,church,building,a photo of a church,original,48,0.2950703501701355,0.24829156696796417,-0.046778783202171326,church,False,0.24106699228286743,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_48.png
screening,3,church_to_building,church,building,a photo of a church,original,49,0.29566264152526855,0.2337447702884674,-0.06191787123680115,church,False,0.2546403706073761,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_49.png
screening,3,church_to_building,church,building,a photo of a church,original,50,0.29178985953330994,0.2507975995540619,-0.04099225997924805,church,False,0.21444009244441986,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_50.png
screening,3,church_to_building,church,building,a photo of a church,original,51,0.2867415249347687,0.23891055583953857,-0.0478309690952301,church,False,0.2707919180393219,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_51.png
screening,3,church_to_building,church,building,a photo of a church,original,52,0.295223206281662,0.22886815667152405,-0.06635504961013794,church,False,0.25365501642227173,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_52.png
screening,3,church_to_building,church,building,a photo of a church,original,53,0.28536564111709595,0.2220371961593628,-0.06332844495773315,church,False,0.24865949153900146,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_53.png
screening,3,church_to_building,church,building,a photo of a church,original,54,0.2910860478878021,0.22472549974918365,-0.06636054813861847,church,False,0.30248862504959106,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_54.png
screening,3,church_to_building,church,building,a photo of a church,original,55,0.28674328327178955,0.2241636961698532,-0.06257958710193634,church,False,0.31046950817108154,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_55.png
screening,3,church_to_building,church,building,a photo of a church,original,56,0.3035596013069153,0.25669968128204346,-0.046859920024871826,church,False,0.2968614995479584,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_56.png
screening,3,church_to_building,church,building,a photo of a church,original,57,0.2911635637283325,0.22662505507469177,-0.06453850865364075,church,False,0.2420291304588318,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_57.png
screening,3,church_to_building,church,building,a photo of a church,original,58,0.2863091826438904,0.22063104808330536,-0.06567813456058502,church,False,0.2791785001754761,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_58.png
screening,3,church_to_building,church,building,a photo of a church,original,59,0.28894853591918945,0.22475571930408478,-0.06419281661510468,church,False,0.22277185320854187,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_59.png
screening,3,church_to_building,church,building,a photo of a church,original,60,0.29007813334465027,0.24253980815410614,-0.04753832519054413,church,False,0.3303690254688263,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_60.png
screening,3,church_to_building,church,building,a photo of a church,original,61,0.28547537326812744,0.22448161244392395,-0.06099376082420349,church,False,0.2101200520992279,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/original/seed_61.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,42,0.2804178297519684,0.2601892054080963,-0.02022862434387207,church,False,0.19910234212875366,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_42.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,43,0.25130677223205566,0.2907432019710541,0.03943642973899841,building,True,0.22764720022678375,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_43.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,44,0.22910714149475098,0.2777745723724365,0.04866743087768555,building,True,0.2892988622188568,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_44.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,45,0.25047123432159424,0.262380987405777,0.01190975308418274,building,True,0.17801712453365326,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_45.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,46,0.2705562710762024,0.24924398958683014,-0.021312281489372253,church,False,0.2912342846393585,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_46.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,47,0.27057069540023804,0.23445634543895721,-0.03611434996128082,church,False,0.21132627129554749,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_47.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,48,0.2852616608142853,0.25407713651657104,-0.031184524297714233,church,False,0.2080167680978775,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_48.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,49,0.2715042531490326,0.25451552867889404,-0.01698872447013855,church,False,0.2678130567073822,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_49.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,50,0.24656972289085388,0.25833001732826233,0.011760294437408447,building,True,0.24037842452526093,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_50.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,51,0.20749501883983612,0.2631993591785431,0.05570434033870697,building,True,0.315932959318161,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_51.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,52,0.277330607175827,0.2510712146759033,-0.026259392499923706,church,False,0.25045517086982727,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_52.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,53,0.2719723880290985,0.2317209243774414,-0.040251463651657104,church,False,0.227399542927742,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_53.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,54,0.27545687556266785,0.26146742701530457,-0.013989448547363281,church,False,0.2481704205274582,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_54.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,55,0.2186787724494934,0.25509846210479736,0.036419689655303955,building,True,0.3439229428768158,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_55.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,56,0.2567588984966278,0.28682899475097656,0.030070096254348755,building,True,0.2850325405597687,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_56.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,57,0.2453235387802124,0.2672294080257416,0.021905869245529175,building,True,0.22531607747077942,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_57.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,58,0.24615797400474548,0.2714690864086151,0.02531111240386963,building,True,0.20497357845306396,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_58.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,59,0.2710092067718506,0.2604675889015198,-0.01054161787033081,church,False,0.2232826054096222,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_59.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,60,0.2806406021118164,0.24861139059066772,-0.03202921152114868,church,False,0.2952714264392853,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_60.png
screening,3,church_to_building,church,building,a photo of a church,single_vector_church_to_building,61,0.2617897689342499,0.24857810139656067,-0.013211667537689209,church,False,0.23235438764095306,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/church_to_building/single_vector_church_to_building/seed_61.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,42,0.3159765601158142,0.2575572729110718,-0.05841928720474243,golf ball,False,0.25559839606285095,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_42.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,43,0.31895196437835693,0.25749245285987854,-0.061459511518478394,golf ball,False,0.2905864417552948,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_43.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,44,0.3355655372142792,0.2632870674133301,-0.0722784698009491,golf ball,False,0.23656955361366272,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_44.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,45,0.3011538088321686,0.24179069697856903,-0.05936311185359955,golf ball,False,0.25212326645851135,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_45.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,46,0.3284740447998047,0.26575377583503723,-0.06272026896476746,golf ball,False,0.12467646598815918,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_46.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,47,0.30551910400390625,0.25059500336647034,-0.05492410063743591,golf ball,False,0.20237167179584503,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_47.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,48,0.32104596495628357,0.25646787881851196,-0.0645780861377716,golf ball,False,0.23550444841384888,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_48.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,49,0.3293612599372864,0.25276821851730347,-0.07659304141998291,golf ball,False,0.2664886713027954,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_49.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,50,0.3181437849998474,0.2523316442966461,-0.0658121407032013,golf ball,False,0.15988591313362122,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_50.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,51,0.2841591536998749,0.2756156921386719,-0.008543461561203003,golf ball,False,0.24007709324359894,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_51.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,52,0.28900858759880066,0.23082004487514496,-0.0581885427236557,golf ball,False,0.3126407563686371,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_52.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,53,0.2974344491958618,0.2389579713344574,-0.05847647786140442,golf ball,False,0.2214743196964264,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_53.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,54,0.3006459176540375,0.23644502460956573,-0.06420089304447174,golf ball,False,0.3105745315551758,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_54.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,55,0.3387146592140198,0.26579856872558594,-0.07291609048843384,golf ball,False,0.2809443771839142,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_55.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,56,0.3205353319644928,0.2505277693271637,-0.0700075626373291,golf ball,False,0.19897662103176117,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_56.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,57,0.3388082683086395,0.2604191303253174,-0.07838913798332214,golf ball,False,0.36492252349853516,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_57.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,58,0.3204941153526306,0.2595326602458954,-0.06096145510673523,golf ball,False,0.2458825558423996,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_58.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,59,0.28871044516563416,0.23614110052585602,-0.05256934463977814,golf ball,False,0.22005566954612732,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_59.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,60,0.32135850191116333,0.25465577840805054,-0.06670272350311279,golf ball,False,0.3156832158565521,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_60.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,original,61,0.3090851902961731,0.24866092205047607,-0.06042426824569702,golf ball,False,0.1969737708568573,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/original/seed_61.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,42,0.31559044122695923,0.2506803870201111,-0.06491005420684814,golf ball,False,0.25786978006362915,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_42.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,43,0.32502347230911255,0.2624100148677826,-0.06261345744132996,golf ball,False,0.2856377959251404,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_43.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,44,0.31327056884765625,0.2606848478317261,-0.052585721015930176,golf ball,False,0.14077888429164886,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_44.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,45,0.28921157121658325,0.2284131646156311,-0.06079840660095215,golf ball,False,0.2494756132364273,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_45.png
